tran_id	gene_id	gene_short_name	gene_type
chr10:53596805:53597648:-@chr10:53563283:53563457:-@chr10:53548497:53548699	ENSMUSG00000058298	Mcm9	character(0)
chr2:136891043:136891154:-@chr2:136888359:136888407:-@chr2:136885473:136885700	ENSMUSG00000027274	Mkks	character(0)
chr2:152951335:152951456:-@chr2:152950621:152950654:-@chr2:152949038:152949120	ENSMUSG00000042662	Dusp15	character(0)
chr14:55899184:55899305:-@chr14:55898243:55898386:-@chr14:55897283:55898012	ENSMUSG00000022223	Sdr39u1	character(0)
chr14:55899184:55899305:-@chr14:55898243:55898477:-@chr14:55897559:55898012	ENSMUSG00000022223	Sdr39u1	character(0)
chr14:55899814:55899855:-@chr14:55899647:55899729:-@chr14:55899134:55899305	ENSMUSG00000022223	Sdr39u1	character(0)
chr14:55899814:55899920:-@chr14:55899720:55899729:-@chr14:55899184:55899305	ENSMUSG00000022223	Sdr39u1	character(0)
chr11:46260800:46260947:-@chr11:46258676:46258750:-@chr11:46257549:46257702	ENSMUSG00000020340	Cyfip2	character(0)
chr2:153632594:153632740:-@chr2:153632188:153632262:-@chr2:153629193:153629246	ENSMUSG00000056941	Commd7	character(0)
chr9:111255628:111255716:-@chr9:111252864:111252976:-@chr9:111249220:111249313	ENSMUSG00000032498	Mlh1	character(0)
chr9:111257400:111257491:-@chr9:111256883:111257013:-@chr9:111256093:111256135	ENSMUSG00000032498	Mlh1	character(0)
chr1:132608383:132608507:-@chr1:132607003:132607047:-@chr1:132605484:132605585	ENSMUSG00000026442	Nfasc	character(0)
chr1:132631685:132631855:-@chr1:132627872:132627922:-@chr1:132621512:132621623	ENSMUSG00000026442	Nfasc	character(0)
chr1:132642678:132642858:-@chr1:132637864:132637881:-@chr1:132636986:132637091	ENSMUSG00000026442	Nfasc	character(0)
chr1:132741671:132741757:-@chr1:132665479:132665587:-@chr1:132642678:132642858	ENSMUSG00000026442	Nfasc	character(0)
chr9:26791782:26791890:-@chr9:26790724:26790893:-@chr9:26780694:26780766	ENSMUSG00000036395	Glb1l2	character(0)
chr9:26806298:26806432:-@chr9:26797045:26797092:-@chr9:26796406:26796603	ENSMUSG00000036395	Glb1l2	character(0)
chr2:155887109:155887217:-@chr2:155858112:155858189:-@chr2:155850903:155851472	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155910357:155910464:-@chr2:155909353:155909425:-@chr2:155901298:155901355	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155921635:155921727:-@chr2:155909353:155909425:-@chr2:155901298:155901355	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155921635:155921727:-@chr2:155910357:155910464:-@chr2:155901298:155901355	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155921635:155921727:-@chr2:155910357:155910464:-@chr2:155909353:155909425	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155921635:155921727:-@chr2:155910357:155911836:-@chr2:155907966:155909425	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155921635:155921727:-@chr2:155911741:155911836:-@chr2:155910357:155910464	ENSMUSG00000005882	Uqcc1	character(0)
chr2:155930013:155930050:-@chr2:155924458:155924544:-@chr2:155921635:155921727	ENSMUSG00000005882	Uqcc1	character(0)
chr19:4157682:4157789:-@chr19:4157482:4157594:-@chr19:4153991:4157199	ENSMUSG00000024830	Rps6kb2	character(0)
chr19:4159403:4159460:-@chr19:4159227:4159327:-@chr19:4159003:4159093	ENSMUSG00000024830	Rps6kb2	character(0)
chr19:4161068:4161215:-@chr19:4159403:4159460:-@chr19:4159227:4159327	ENSMUSG00000024830	Rps6kb2	character(0)
chr19:4161068:4161215:-@chr19:4159566:4159705:-@chr19:4159403:4159460	ENSMUSG00000024830	Rps6kb2	character(0)
chr2:156007880:156007919:-@chr2:156003681:156003848:-@chr2:156003325:156003485	ENSMUSG00000074646	6430550D23Rik	character(0)
chr2:156007880:156007977:-@chr2:156003681:156003985:-@chr2:156003325:156003485	ENSMUSG00000074646	6430550D23Rik	character(0)
chr10:78352213:78352489:-@chr10:78351627:78351711:-@chr10:78329276:78329336	ENSMUSG00000001211	Agpat3	character(0)
chr2:156078900:156078974:-@chr2:156078752:156078823:-@chr2:156078574:156078654	ENSMUSG00000074643	Cpne1	character(0)
chr2:156103349:156103429:-@chr2:156098230:156098372:-@chr2:156079339:156079464	ENSMUSG00000074643	Cpne1	character(0)
chr2:156111828:156111909:-@chr2:156098230:156098372:-@chr2:156079339:156079464	ENSMUSG00000074643	Cpne1	character(0)
chr2:156111786:156111943:-@chr2:156103349:156103397:-@chr2:156079339:156079464	ENSMUSG00000074643	Cpne1	character(0)
chr2:156111786:156111935:-@chr2:156103349:156103429:-@chr2:156079339:156079464	ENSMUSG00000074643	Cpne1	character(0)
chr2:156111828:156111863:-@chr2:156103349:156103429:-@chr2:156079339:156079464	ENSMUSG00000074643	Cpne1	character(0)
chr2:156111828:156111863:-@chr2:156103349:156103429:-@chr2:156098230:156098372	ENSMUSG00000074643	Cpne1	character(0)
chrY:22922049:22922230:-@chrY:22921136:22921319:-@chrY:22920120:22920608	ENSMUSG00000103812	Gm33954	character(0)
chr13:4391137:4391265:-@chr13:4382533:4382700:-@chr13:4379327:4379487	ENSMUSG00000113175	Gm9973	character(0)
chr11:102218416:102218487:-@chr11:102213925:102214036:-@chr11:102206907:102207166	ENSMUSG00000008855	Hdac5	character(0)
chr11:102224734:102224955:-@chr11:102221768:102221851:-@chr11:102219145:102219281	ENSMUSG00000008855	Hdac5	character(0)
chrX:134266261:134266315:-@chrX:134263727:134263861:-@chrX:134262785:134262884	ENSMUSG00000067369	Trmt2b	character(0)
chrX:134276846:134276920:-@chrX:134270510:134270585:-@chrX:134267331:134267561	ENSMUSG00000067369	Trmt2b	character(0)
chr3:34081186:34081262:-@chr3:34080231:34080282:-@chr3:34080084:34080157	ENSMUSG00000027679	Dnajc19	character(0)
chr12:110977948:110978127:-@chr12:110977664:110977770:-@chr12:110976429:110977548	ENSMUSG00000037904	Ankrd9	character(0)
chr12:110978840:110978995:-@chr12:110977948:110978127:-@chr12:110975353:110977548	ENSMUSG00000037904	Ankrd9	character(0)
chr6:85069296:85069457:-@chr6:85011318:85011483:-@chr6:85004818:85005036	ENSMUSG00000033769	Exoc6b	character(0)
chr2:32312127:32312342:-@chr2:32309893:32310027:-@chr2:32308471:32309064	ENSMUSG00000026825	Dnm1	character(0)
chr2:32312127:32312342:-@chr2:32310451:32310487:-@chr2:32308471:32309064	ENSMUSG00000026825	Dnm1	character(0)
chr2:32312127:32312342:-@chr2:32310451:32310487:-@chr2:32309475:32309637	ENSMUSG00000026825	Dnm1	character(0)
chr2:32312127:32312342:-@chr2:32310451:32310487:-@chr2:32309850:32310027	ENSMUSG00000026825	Dnm1	character(0)
chr2:32323422:32323473:-@chr2:32323179:32323190:-@chr2:32320504:32320617	ENSMUSG00000026825	Dnm1	character(0)
chr2:32353049:32353251:-@chr2:32344008:32344090:-@chr2:32340833:32340906	ENSMUSG00000026825	Dnm1	character(0)
chr1:63214164:63214223:-@chr1:63211584:63211714:-@chr1:63209754:63209899	ENSMUSG00000046856	Gpr1	character(0)
chr12:75669472:75669527:-@chr12:75640804:75641016:-@chr12:75631397:75633508	ENSMUSG00000045690	Wdr89	character(0)
chr2:161564627:161564724:-@chr2:161560929:161560988:-@chr2:161560169:161560285	ENSMUSG00000053141	Ptprt	character(0)
chr2:161697974:161698109:-@chr2:161687069:161687098:-@chr2:161656142:161656290	ENSMUSG00000053141	Ptprt	character(0)
chr2:161732879:161732915:-@chr2:161718355:161718411:-@chr2:161697974:161698109	ENSMUSG00000053141	Ptprt	character(0)
chr8:121073523:121074070:-@chr8:121066665:121066846:-@chr8:121065594:121065779	ENSMUSG00000097336	Fendrr	character(0)
chr2:163541503:163541720:-@chr2:163496735:163496938:-@chr2:163496567:163496631	ENSMUSG00000046840	Hnf4aos	character(0)
chr2:131847572:131847674:-@chr2:131845104:131845171:-@chr2:131836436:131836482	ENSMUSG00000086822	5330413P13Rik	character(0)
chr2:131847572:131847683:-@chr2:131845104:131845718:-@chr2:131836436:131836482	ENSMUSG00000086822	5330413P13Rik	character(0)
chr18:34445532:34445615:-@chr18:34445277:34445440:-@chr18:34443901:34444002	ENSMUSG00000036501	Fam13b	character(0)
chr18:34448368:34448451:-@chr18:34448026:34448121:-@chr18:34445532:34445615	ENSMUSG00000036501	Fam13b	character(0)
chr18:34462061:34462208:-@chr18:34459357:34459422:-@chr18:34457664:34457874	ENSMUSG00000036501	Fam13b	character(0)
chr18:34465156:34465220:-@chr18:34464163:34464336:-@chr18:34462961:34463009	ENSMUSG00000036501	Fam13b	character(0)
chr18:34486979:34487139:-@chr18:34480455:34480578:-@chr18:34473550:34473685	ENSMUSG00000036501	Fam13b	character(0)
chr4:45058329:45059150:-@chr4:45051553:45051702:-@chr4:45048440:45048576	ENSMUSG00000048232	Fbxo10	character(0)
chrX:93488095:93488227:-@chrX:93486163:93486314:-@chrX:93480490:93480610	ENSMUSG00000006678	Pola1	character(0)
chrX:93626488:93626612:-@chrX:93624386:93624497:-@chrX:93623786:93623915	ENSMUSG00000006678	Pola1	character(0)
chr11:70220479:70220994:-@chr11:70220195:70220338:-@chr11:70218593:70219330	ENSMUSG00000044367	Slc16a13	character(0)
chr2:164599949:164600089:-@chr2:164598997:164599139:-@chr2:164597213:164597778	ENSMUSG00000070533	Wfdc8	character(0)
chr3:95065421:95065505:-@chr3:95064331:95064474:-@chr3:95063655:95063784	ENSMUSG00000028126	Pip5k1a	character(0)
chr2:164804690:164804822:-@chr2:164802997:164803133:-@chr2:164799558:164799945	ENSMUSG00000017307	Acot8	character(0)
chr2:87496847:87496890:-@chr2:87492135:87492193:-@chr2:87490884:87491405	ENSMUSG00000025839	Pramel7	character(0)
chr2:87496847:87496899:-@chr2:87492135:87492444:-@chr2:87491120:87491405	ENSMUSG00000025839	Pramel7	character(0)
chr2:165304900:165304978:-@chr2:165303666:165303701:-@chr2:165301941:165301991	ENSMUSG00000017670	Elmo2	character(0)
chr2:165315998:165316038:-@chr2:165315604:165315676:-@chr2:165314731:165314781	ENSMUSG00000017670	Elmo2	character(0)
chr2:165326418:165326479:-@chr2:165325867:165325997:-@chr2:165316239:165316351	ENSMUSG00000017670	Elmo2	character(0)
chr2:165791905:165791971:-@chr2:165787164:165787247:-@chr2:165784152:165785738	ENSMUSG00000039671	Zmynd8	character(0)
chr2:165875705:165875775:-@chr2:165852868:165852879:-@chr2:165852000:165852148	ENSMUSG00000039671	Zmynd8	character(0)
chr2:165884608:165884772:-@chr2:165883328:165883398:-@chr2:165875705:165875775	ENSMUSG00000039671	Zmynd8	character(0)
chr2:26351773:26352110:-@chr2:26351335:26351474:-@chr2:26348121:26350558	ENSMUSG00000075467	Dnlz	character(0)
chr2:166155503:166155663:-@chr2:166141714:166141766:-@chr2:166132588:166132854	ENSMUSG00000006800	Sulf2	character(0)
chr11:18884387:18884476:-@chr11:18883988:18884082:-@chr11:18880662:18881922	ENSMUSG00000020160	Meis1	character(0)
chr11:18988268:18988379:-@chr11:18941659:18941804:-@chr11:18905689:18905765	ENSMUSG00000020160	Meis1	character(0)
chr11:19016133:19016289:-@chr11:19014250:19014391:-@chr11:19013632:19013682	ENSMUSG00000020160	Meis1	character(0)
chr7:3158755:3158894:-@chr7:3158555:3158657:-@chr7:3158218:3158429	ENSMUSG00000054753	AU018091	character(0)
chr2:167617829:167617977:-@chr2:167610304:167610429:-@chr2:167607638:167609247	ENSMUSG00000078923	Ube2v1	character(0)
chr2:167631940:167631967:-@chr2:167629069:167629288:-@chr2:167617829:167617977	ENSMUSG00000078923	Ube2v1	character(0)
chr2:167631940:167631979:-@chr2:167629167:167629288:-@chr2:167617829:167617977	ENSMUSG00000078923	Ube2v1	character(0)
chr2:167631940:167631987:-@chr2:167629170:167629288:-@chr2:167617829:167617977	ENSMUSG00000078923	Ube2v1	character(0)
chr4:34675030:34675182:-@chr4:34671780:34671846:-@chr4:34669487:34669663	ENSMUSG00000028293	Slc35a1	character(0)
chr4:34675030:34675182:-@chr4:34673809:34673928:-@chr4:34671780:34671846	ENSMUSG00000028293	Slc35a1	character(0)
chr4:34687244:34687396:-@chr4:34684049:34684131:-@chr4:34683341:34683462	ENSMUSG00000028293	Slc35a1	character(0)
chr1:97723670:97723834:-@chr1:97721106:97721279:-@chr1:97719834:97719906	ENSMUSG00000040648	Ppip5k2	character(0)
chr1:130661448:130661610:-@chr1:130657463:130657479:-@chr1:130657132:130657314	ENSMUSG00000026405	C4bp	character(0)
chr2:33022662:33022768:-@chr2:33018501:33018616:-@chr2:33016685:33016789	ENSMUSG00000038860	Garnl3	character(0)
chr2:33104849:33105023:-@chr2:33085875:33085944:-@chr2:33064004:33064078	ENSMUSG00000038860	Garnl3	character(0)
chr11:102365057:102365247:-@chr11:102362626:102362699:-@chr11:102361381:102361463	ENSMUSG00000006574	Slc4a1	character(0)
chr7:45126991:45127087:-@chr7:45126709:45126794:-@chr7:45126478:45126537	ENSMUSG00000074129	Rpl13a	character(0)
chr7:45126991:45127092:-@chr7:45126709:45126827:-@chr7:45126478:45126537	ENSMUSG00000074129	Rpl13a	character(0)
chr7:45127209:45127274:-@chr7:45126991:45127092:-@chr7:45126478:45126537	ENSMUSG00000074129	Rpl13a	character(0)
chr7:45127496:45127568:-@chr7:45127209:45127274:-@chr7:45126765:45127092	ENSMUSG00000074129	Rpl13a	character(0)
chr5:23768768:23768912:-@chr5:23763334:23763351:-@chr5:23762363:23762474	ENSMUSG00000057541	Pus7	character(0)
chr5:122610943:122611107:-@chr5:122610078:122610177:-@chr5:122609173:122609353	ENSMUSG00000029469	Ift81	character(0)
chr5:122610943:122611107:-@chr5:122610078:122610181:-@chr5:122609173:122609353	ENSMUSG00000029469	Ift81	character(0)
chr8:3184951:3185152:-@chr8:3181702:3181737:-@chr8:3174795:3174888	ENSMUSG00000005534	Insr	character(0)
chr1:58908523:58908789:-@chr1:58906706:58906811:-@chr1:58900449:58904182	ENSMUSG00000026028	Trak2	character(0)
chr1:58946247:58946337:-@chr1:58935746:58935940:-@chr1:58926651:58926727	ENSMUSG00000026028	Trak2	character(0)
chr2:172453921:172454962:-@chr2:172452942:172453037:-@chr2:172450313:172451287	ENSMUSG00000074569	Gcnt7	character(0)
chr5:145004932:145005200:-@chr5:145002346:145002408:-@chr5:145001142:145001224	ENSMUSG00000038770	Kpna7	character(0)
chrX:101408477:101408591:-@chrX:101407205:101407459:-@chrX:101405905:101406019	ENSMUSG00000031310	Zmym3	character(0)
chrX:101416909:101416975:-@chrX:101416167:101416461:-@chrX:101414929:101415938	ENSMUSG00000031310	Zmym3	character(0)
chrX:101417287:101417330:-@chrX:101416909:101416975:-@chrX:101416167:101416461	ENSMUSG00000031310	Zmym3	character(0)
chrX:101417287:101417330:-@chrX:101416909:101416981:-@chrX:101416167:101416461	ENSMUSG00000031310	Zmym3	character(0)
chrX:101419698:101419798:-@chrX:101418273:101418952:-@chrX:101417287:101417330	ENSMUSG00000031310	Zmym3	character(0)
chrX:101419698:101419860:-@chrX:101418795:101418952:-@chrX:101417287:101417330	ENSMUSG00000031310	Zmym3	character(0)
chr8:13261385:13261467:-@chr8:13258947:13259043:-@chr8:13255964:13257976	ENSMUSG00000038506	Dcun1d2	character(0)
chr8:13271590:13271720:-@chr8:13258947:13259043:-@chr8:13255964:13257976	ENSMUSG00000038506	Dcun1d2	character(0)
chr8:13271590:13271720:-@chr8:13261385:13261467:-@chr8:13255963:13257976	ENSMUSG00000038506	Dcun1d2	character(0)
chr8:13271590:13271720:-@chr8:13261385:13261467:-@chr8:13258947:13259043	ENSMUSG00000038506	Dcun1d2	character(0)
chr15:99251862:99251917:-@chr15:99250463:99250582:-@chr15:99249876:99250014	ENSMUSG00000037570	Mcrs1	character(0)
chr6:8022737:8022805:-@chr6:8022220:8022300:-@chr6:8022088:8022123	ENSMUSG00000068794	Col28a1	character(0)
chr9:70952044:70952221:-@chr9:70934476:70934608:-@chr9:70823524:70823563	ENSMUSG00000032207	Lipc	character(0)
chrX:48547265:48547327:-@chrX:48543585:48543703:-@chrX:48543405:48543441	ENSMUSG00000036916	Zfp280c	character(0)
chrX:48594364:48594391:-@chrX:48593514:48593598:-@chrX:48591673:48591761	ENSMUSG00000036916	Zfp280c	character(0)
chrX:139993298:139993502:-@chrX:139991516:139991587:-@chrX:139968196:139968599	ENSMUSG00000031433	Rbm41	character(0)
chrX:139998500:139998542:-@chrX:139996665:139996746:-@chrX:139995112:139995228	ENSMUSG00000031433	Rbm41	character(0)
chr2:175203059:175203113:-@chr2:175201653:175201754:-@chr2:175197807:175197933	ENSMUSG00000078903	Gm14391	character(0)
chr8:122908668:122908806:-@chr8:122900602:122900698:-@chr8:122899979:122900149	ENSMUSG00000035569	Ankrd11	character(0)
chr2:175703587:175703646:-@chr2:175695587:175695713:-@chr2:175695316:175695380	ENSMUSG00000095545	Zfp969	character(0)
chr9:50528557:50528638:-@chr9:50528024:50528232:-@chr9:50526870:50526949	ENSMUSG00000032067	Pts	character(0)
chr9:50528557:50528640:-@chr9:50528146:50528232:-@chr9:50526870:50526949	ENSMUSG00000032067	Pts	character(0)
chr7:6522814:6522834:-@chr7:6520183:6520294:-@chr7:6519973:6520072	ENSMUSG00000048067	Olfr1349	character(0)
chr7:6522814:6522888:-@chr7:6520183:6522284:-@chr7:6519973:6520072	ENSMUSG00000048067	Olfr1349	character(0)
chr5:123570855:123570982:-@chr5:123570720:123570756:-@chr5:123569420:123569606	ENSMUSG00000029434	Vps33a	character(0)
chr2:175930989:175931051:-@chr2:175922989:175923115:-@chr2:175922722:175922782	ENSMUSG00000089756	Zfp966	character(0)
chr5:74068250:74068431:-@chr5:74037033:74037113:-@chr5:74032304:74032517	ENSMUSG00000054814	Usp46	character(0)
chr5:106847664:106847777:-@chr5:106845385:106845475:-@chr5:106842460:106842571	ENSMUSG00000043410	Hfm1	character(0)
chr5:106878803:106878900:-@chr5:106878591:106878722:-@chr5:106874843:106874928	ENSMUSG00000043410	Hfm1	character(0)
chr5:106904226:106904358:-@chr5:106902922:106903073:-@chr5:106902069:106902146	ENSMUSG00000043410	Hfm1	character(0)
chr2:89018125:89018340:-@chr2:89015631:89015686:-@chr2:89011694:89015088	ENSMUSG00000075107	Olfr1216	character(0)
chr8:119575092:119575175:-@chr8:119574449:119574524:-@chr8:119567857:119567991	ENSMUSG00000034189	Hsdl1	character(0)
chr5:8403080:8403191:-@chr5:8399688:8399812:-@chr5:8396973:8398162	ENSMUSG00000002297	Dbf4	character(0)
chr5:73327663:73327710:-@chr5:73326281:73326398:-@chr5:73322199:73323847	ENSMUSG00000029153	Ociad2	character(0)
chr5:73335820:73335945:-@chr5:73332104:73332200:-@chr5:73329267:73329320	ENSMUSG00000029153	Ociad2	character(0)
chr5:73338531:73338558:-@chr5:73335820:73335945:-@chr5:73332104:73332200	ENSMUSG00000029153	Ociad2	character(0)
chr2:178348222:178348321:-@chr2:178347776:178347834:-@chr2:178347573:178347654	ENSMUSG00000060445	Sycp2	character(0)
chr2:178374355:178374773:-@chr2:178369268:178369395:-@chr2:178368474:178368510	ENSMUSG00000060445	Sycp2	character(0)
chr4:45319550:45319699:-@chr4:45317678:45317829:-@chr4:45316613:45317028	ENSMUSG00000028322	Exosc3	character(0)
chr13:59675727:59675780:-@chr13:59674961:59675096:-@chr13:59665527:59665676	ENSMUSG00000021556	Golm1	character(0)
chr1:84782827:84782963:-@chr1:84777424:84777489:-@chr1:84776317:84776412	ENSMUSG00000026219	Trip12	character(0)
chr1:84782827:84782963:-@chr1:84777424:84777507:-@chr1:84776317:84776412	ENSMUSG00000026219	Trip12	character(0)
chr1:84814823:84814969:-@chr1:84795690:84795815:-@chr1:84793525:84794327	ENSMUSG00000026219	Trip12	character(0)
chr2:25365327:25365682:-@chr2:25364881:25365085:-@chr2:25364512:25364687	ENSMUSG00000026956	Uap1l1	character(0)
chrX:151014021:151014089:-@chrX:151012522:151012692:-@chrX:151004245:151004285	ENSMUSG00000025266	Gnl3l	character(0)
chr2:180273100:180273446:-@chr2:180264403:180264474:-@chr2:180264214:180264306	ENSMUSG00000038990	Cables2	character(0)
chr4:26340417:26340998:-@chr4:26336621:26336730:-@chr4:26329086:26329162	ENSMUSG00000040520	Manea	character(0)
chr7:139976475:139976673:-@chr7:139976041:139976128:-@chr7:139975862:139975958	ENSMUSG00000073795	Spef1l	character(0)
chr7:139976475:139976673:-@chr7:139976054:139976128:-@chr7:139975497:139975958	ENSMUSG00000073795	Spef1l	character(0)
chr8:46590215:46590303:-@chr8:46587679:46587797:-@chr8:46586653:46586696	ENSMUSG00000038225	Primpol	character(0)
chr5:122794417:122794491:-@chr5:122793437:122793558:-@chr5:122791827:122791934	ENSMUSG00000029472	Anapc5	character(0)
chr5:122806245:122806351:-@chr5:122802823:122802904:-@chr5:122800279:122802219	ENSMUSG00000029472	Anapc5	character(0)
chr5:122819608:122819687:-@chr5:122818736:122818963:-@chr5:122817857:122818004	ENSMUSG00000029472	Anapc5	character(0)
chr5:122819608:122819687:-@chr5:122818854:122818963:-@chr5:122817821:122818004	ENSMUSG00000029472	Anapc5	character(0)
chrX:134583011:134583128:-@chrX:134577470:134577624:-@chrX:134573917:134574087	ENSMUSG00000031264	Btk	character(0)
chr19:44543701:44543812:-@chr19:44543266:44543389:-@chr19:44536058:44536253	ENSMUSG00000051984	Sec31b	character(0)
chr10:41729331:41729408:-@chr10:41728628:41728714:-@chr10:41723861:41723938	ENSMUSG00000019813	Cep57l1	character(0)
